NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_NOTURNO_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_ORGAO_ASS_PAIS_MESTRES_1,IN_ORGAO_CONSELHO_ESCOLAR_1,IN_ORGAO_GREMIO_ESTUDANTIL_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_MAT_BAS_18_MAIS_1,QT_DOC_BAS_1,QT_TUR_BAS_1,nEscolas,Homicidios,Furto,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,qt_estabelecimentos_saude_sus,area_unidade_territorial,mortalidade_infantil,esgotamento_sanitario_adequado,populacao_exposta_risco,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab
Elisiário,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,322.0,18.0833333333333,0.5,0.5,5.0,0.5,0.5,1.0,3.0,0.0,6.5,9.5,0.0,0.5,7.0,0.0,1.0,1.0,0.0,0.0,253.5,0.0,32.0,41.5,95.5,81.5,3.0,0.0,20.5,13.5,2,0,10,10.0,13.0,0.0,33.2,3742,2.5,0.27899999999999997,0.986,8.3,6.1,0.747,17830.65,1,93.98,,1.0,0,26.723677177979692,0.0,53.447354355959384,0.0,267.2367717797969
Embaúba,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,319.0,14.714285714285701,1.0,0.5,6.0,1.0,0.0,1.0,3.5,0.5,7.0,9.5,0.5,2.0,8.0,0.5,1.0,1.0,3.0,0.0,111.0,0.0,23.0,24.5,63.0,0.0,0.0,0.5,23.0,7.5,2,0,8,6.5,36.0,0.5,29.15,2446,2.1,0.243,1.0,7.9,5.8,0.73,21912.8,1,83.12899999999999,,0.848,0,40.88307440719542,0.0,81.76614881439085,0.0,327.0645952575634
Embu das Artes,0.622222222222222,0.33333333333333304,0.222222222222222,0.24444444444444396,0.24444444444444396,0.9111111111111109,0.0222222222222222,0.755555555555556,0.0444444444444444,0.622222222222222,2.15555555555556,2.55555555555556,2.55555555555556,2.0,0.0888888888888889,0.377777777777778,318.555555555556,23.5553509668483,0.266666666666667,0.17777777777777803,3.0,0.5111111111111111,0.0888888888888889,0.5333333333333329,4.0,0.33333333333333304,4.5333333333333306,10.666666666666666,0.35555555555555557,0.9777777777777777,1.6666666666666667,0.26666666666666666,0.28888888888888886,0.044444444444444446,1.0,0.5333333333333333,534.3777777777777,17.866666666666667,63.46666666666667,142.73333333333332,272.4,34.51111111111111,7.377777777777778,13.88888888888889,19.77777777777778,21.466666666666665,45,21,1100,5.844444444444444,5.777777777777778,2.466666666666667,3412.89,279264,2.8,0.36200000000000004,0.968,6.1,5.0,0.735,53798.98,22,70.398,8.92,0.7879999999999999,9843,7.877850349490088,0.03524621863183224,16.11378480577518,7.519766242695084,393.8925174745044
Embu-Guaçu,0.9090909090909091,0.666666666666667,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.36363636363636404,0.0,0.575757575757576,0.15151515151515196,0.666666666666667,0.0303030303030303,0.9393939393939391,1.0,0.0303030303030303,0.0,0.24242424242424201,329.060606060606,19.488678449486198,0.12121212121212101,0.212121212121212,1.8484848484848502,0.212121212121212,0.0606060606060606,0.15151515151515196,2.3636363636363598,0.24242424242424201,3.84848484848485,5.818181818181818,0.0,0.42424242424242425,2.484848484848485,0.0,0.36363636363636365,0.8181818181818182,1.5757575757575757,0.0,162.66666666666666,1.0303030303030303,41.57575757575758,53.121212121212125,57.84848484848485,8.666666666666666,0.36363636363636365,1.0909090909090908,22.87878787878788,7.96969696969697,33,5,385,4.848484848484849,0.8484848484848485,0.18181818181818182,403.32,70402,2.5,0.374,0.971,6.4,5.2,0.7490000000000001,17452.19,6,155.641,8.28,0.56,5823,8.522485156671685,0.08271071844549871,46.87366836169427,7.1020709638930715,546.8594642197664
Emilianópolis,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,316.0,16.55625,1.0,1.0,7.0,0.0,0.0,1.0,3.5,0.5,7.0,9.5,0.5,1.0,6.0,0.5,0.0,1.0,2.5,0.0,219.0,10.0,49.5,27.5,65.0,64.5,2.5,10.0,9.5,13.0,2,0,11,12.5,0.0,1.5,13.45,3238,2.1,0.305,0.973,7.4,5.7,0.727,19039.28,1,225.167,31.25,0.8320000000000001,0,30.883261272390364,0.0,61.76652254478073,0.0,339.715873996294
Engenheiro Coelho,0.8888888888888891,0.555555555555556,0.222222222222222,0.111111111111111,0.111111111111111,0.8888888888888891,0.0,0.666666666666667,0.0,0.7777777777777779,1.11111111111111,1.6666666666666698,1.0,1.0,0.222222222222222,0.111111111111111,326.0,18.2847520489677,0.222222222222222,0.33333333333333304,4.888888888888889,0.222222222222222,0.33333333333333304,0.444444444444444,2.55555555555556,0.555555555555556,5.0,9.88888888888889,0.0,0.8888888888888888,2.888888888888889,0.0,0.2222222222222222,0.1111111111111111,3.111111111111111,0.0,258.55555555555554,13.333333333333334,61.888888888888886,52.888888888888886,122.11111111111111,8.222222222222221,3.3333333333333335,10.11111111111111,12.777777777777779,14.666666666666666,9,0,127,7.888888888888889,4.888888888888889,1.5555555555555556,142.99,21712,2.6,0.31,0.985,6.3,5.0,0.732,25567.45,5,109.941,18.05,0.877,0,23.02873986735446,0.0,41.45173176123802,0.0,584.9299926308032
Espírito Santo do Pinhal,0.21052631578947398,0.736842105263158,0.0,0.0,0.0,0.368421052631579,0.0,0.578947368421053,0.0526315789473684,0.842105263157895,0.0526315789473684,0.9473684210526321,1.0,0.0,0.10526315789473699,0.0,315.947368421053,19.642755124992,0.8947368421052628,0.7894736842105259,4.73684210526316,0.21052631578947398,0.10526315789473699,0.10526315789473699,3.31578947368421,0.10526315789473699,4.15789473684211,4.7894736842105265,0.0,0.8421052631578947,2.0526315789473686,0.0,4.157894736842105,0.8421052631578947,1.8421052631578947,0.0,127.36842105263158,0.0,35.421052631578945,35.1578947368421,55.473684210526315,1.263157894736842,0.05263157894736842,0.0,15.157894736842104,6.052631578947368,19,0,377,10.0,2.3684210526315788,3.1578947368421053,107.61,44607,2.2,0.276,0.9790000000000001,6.6,5.3,0.787,34559.78,12,389.235,6.91,0.9279999999999999,3644,26.90160737104042,0.08169121438339275,42.594211670814,0.0,845.1588315735198
Espírito Santo do Turvo,0.666666666666667,1.0,0.0,0.33333333333333304,0.33333333333333304,1.0,0.33333333333333304,0.666666666666667,0.0,1.0,0.33333333333333304,0.666666666666667,1.0,0.0,0.0,0.33333333333333304,317.66666666666697,18.7687908496732,0.0,0.666666666666667,3.6666666666666696,0.33333333333333304,0.33333333333333304,0.33333333333333304,3.3333333333333304,0.0,5.33333333333333,8.333333333333334,2.6666666666666665,2.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,195.0,2.0,40.333333333333336,42.333333333333336,105.0,5.333333333333333,0.0,2.0,28.333333333333332,10.333333333333334,3,1,48,5.333333333333333,5.666666666666667,1.0,21.92,4926,2.2,0.311,0.9740000000000001,6.5,5.4,0.696,15296.78,2,193.666,,0.843,0,40.600893219650835,0.0,60.90133982947625,20.300446609825418,974.42143727162
Estiva Gerbi,0.7272727272727271,0.7272727272727271,0.0,0.0,0.0,0.545454545454545,0.0,0.6363636363636359,0.272727272727273,0.6363636363636359,0.0,0.7272727272727271,0.272727272727273,0.0,0.0909090909090909,0.272727272727273,311.727272727273,22.140170940170897,0.272727272727273,0.45454545454545503,5.0,0.272727272727273,0.0,0.18181818181818202,3.0,0.545454545454545,4.81818181818182,6.818181818181818,0.0,0.36363636363636365,2.1818181818181817,0.0,0.8181818181818182,0.0,2.0,0.0,159.0,0.0,22.454545454545453,22.545454545454547,57.18181818181818,50.36363636363637,6.454545454545454,0.0,22.454545454545453,6.909090909090909,11,0,91,6.181818181818182,2.909090909090909,0.7272727272727273,135.35,11507,2.6,0.332,0.986,5.6,4.9,0.74,28196.3,2,74.14399999999999,15.63,0.8859999999999999,304,17.38072477622317,0.026418701659859215,95.59398626922743,0.0,790.8229773181541
Estrela d'Oeste,0.75,0.75,0.75,0.25,0.25,1.0,0.0,0.75,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.25,319.0,15.2336850649351,0.75,0.5,5.75,0.25,0.25,0.5,3.25,0.25,5.0,11.0,0.0,0.5,12.5,1.0,1.0,0.25,2.0,0.25,232.0,4.0,51.0,51.25,117.75,8.0,0.0,4.0,28.5,14.25,4,0,55,7.75,3.0,1.25,27.69,8420,1.9,0.287,0.99,6.9,5.4,0.76,48610.53,2,296.281,,0.816,0,23.752969121140143,0.0,47.50593824228029,0.0,653.206650831354
Estrela do Norte,0.666666666666667,1.0,0.0,0.0,0.0,0.666666666666667,0.0,1.0,0.33333333333333304,0.33333333333333304,0.0,0.33333333333333304,1.0,0.0,0.33333333333333304,0.33333333333333304,332.0,17.1055555555556,0.666666666666667,0.666666666666667,4.33333333333333,0.33333333333333304,0.0,0.33333333333333304,2.6666666666666696,0.33333333333333304,7.0,4.333333333333333,0.0,0.6666666666666666,4.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,118.0,0.0,27.0,23.0,62.666666666666664,5.333333333333333,0.0,0.0,15.666666666666666,6.666666666666667,3,1,22,6.333333333333333,4.666666666666667,3.3333333333333335,10.09,2774,2.0,0.35600000000000004,0.9890000000000001,6.2,5.0,0.74,18307.13,1,264.987,,0.871,0,36.04902667627974,0.0,108.14708002883923,36.04902667627974,793.0785868781543
Euclides da Cunha Paulista,0.666666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.0,0.833333333333333,0.166666666666667,0.5,0.0,0.166666666666667,1.0,0.166666666666667,0.0,0.5,318.66666666666697,13.727777777777801,0.5,0.5,4.33333333333333,0.33333333333333304,0.666666666666667,0.166666666666667,2.6666666666666696,0.166666666666667,4.83333333333333,8.333333333333334,0.0,0.16666666666666666,4.0,0.16666666666666666,1.3333333333333333,0.5,1.5,0.0,143.0,1.8333333333333333,13.333333333333334,30.666666666666668,94.5,2.6666666666666665,0.0,1.8333333333333333,10.666666666666666,9.333333333333334,6,0,55,3.8333333333333335,2.5,3.0,16.66,9280,1.8,0.39899999999999997,0.985,6.7,5.0,0.7040000000000001,14501.68,7,573.894,9.8,0.62,0,75.43103448275862,0.0,64.65517241379311,0.0,592.6724137931035
Fartura,1.0,1.0,0.0,0.0,0.0,0.28571428571428603,0.14285714285714302,0.857142857142857,0.14285714285714302,0.857142857142857,0.0,1.0,0.28571428571428603,0.28571428571428603,0.0,0.28571428571428603,308.714285714286,19.9669312169312,0.42857142857142894,0.7142857142857142,5.428571428571429,1.0,0.42857142857142894,0.5714285714285711,3.28571428571429,0.42857142857142894,5.428571428571429,8.428571428571429,0.14285714285714285,1.7142857142857142,3.857142857142857,0.14285714285714285,0.8571428571428571,0.2857142857142857,1.0,0.0,231.42857142857142,0.0,44.42857142857143,54.57142857142857,129.28571428571428,3.142857142857143,0.0,0.0,14.857142857142858,11.428571428571429,7,3,189,22.714285714285715,11.571428571428571,1.5714285714285714,35.7,16102,1.7,0.28,0.9740000000000001,7.4,5.7,0.732,23454.33,5,429.171,,0.9079999999999999,0,31.05204322444417,0.0,43.472860514221836,18.6312259346665,1173.7672338839895
Fernando Prestes,1.0,0.833333333333333,0.0,0.0,0.0,0.833333333333333,0.0,0.833333333333333,0.166666666666667,0.5,0.0,1.0,1.0,0.5,0.166666666666667,0.33333333333333304,318.0,19.545370370370396,0.33333333333333304,0.33333333333333304,4.0,0.666666666666667,0.166666666666667,0.666666666666667,2.3333333333333304,0.666666666666667,6.33333333333333,7.666666666666667,0.0,0.8333333333333334,3.5,0.0,1.0,0.0,0.3333333333333333,0.0,151.16666666666666,0.0,25.166666666666668,21.333333333333332,53.5,49.5,1.6666666666666667,0.0,14.333333333333334,7.5,6,0,56,5.833333333333333,5.166666666666667,0.3333333333333333,32.43,5805,2.0,0.235,0.965,6.8,5.8,0.758,33831.94,2,169.99,,0.84,0,34.45305770887166,0.0,103.35917312661499,0.0,964.6856158484065
Fernandópolis,0.933333333333333,0.833333333333333,0.23333333333333303,0.0333333333333333,0.0333333333333333,0.9,0.166666666666667,0.8,0.0666666666666667,0.866666666666667,0.4333333333333329,1.1,1.2,0.6,0.0333333333333333,0.33333333333333304,319.266666666667,17.4920120674532,0.3,0.133333333333333,4.43333333333333,0.4333333333333329,0.3666666666666671,0.5333333333333329,3.06666666666667,0.266666666666667,4.9,9.733333333333333,0.16666666666666666,1.5333333333333334,5.1,0.6,0.6,0.5333333333333333,2.0,0.36666666666666664,211.33333333333334,1.0666666666666667,58.13333333333333,47.666666666666664,94.06666666666666,10.066666666666666,0.43333333333333335,0.9666666666666667,14.9,11.666666666666666,30,2,538,7.5,4.933333333333334,1.2,117.62,69680,2.1,0.273,0.9940000000000001,6.5,5.4,0.797,31841.68,24,549.797,4.35,0.981,0,34.44316877152698,0.0,43.053960964408724,2.8702640642939152,772.1010332950632
Fernão,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,318.5,20.45,0.0,0.5,4.5,0.5,0.5,0.5,3.0,0.5,6.0,6.0,0.0,1.5,2.5,0.5,0.5,0.0,1.5,1.5,110.5,0.0,32.0,19.0,57.5,2.0,0.0,0.0,16.5,5.5,2,0,20,9.5,8.0,1.5,15.51,1739,2.4,0.336,0.991,6.5,5.8,0.703,38030.07,1,100.50399999999999,,0.6679999999999999,0,57.50431282346176,0.0,115.00862564692352,0.0,1150.0862564692352
Ferraz de Vasconcelos,0.954545454545455,0.681818181818182,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.818181818181818,0.15909090909090898,0.7272727272727271,0.0227272727272727,0.545454545454545,0.659090909090909,1.52272727272727,1.52272727272727,0.659090909090909,0.0681818181818182,0.38636363636363596,322.227272727273,24.2791281167746,0.22727272727272702,0.18181818181818202,4.47727272727273,0.340909090909091,0.29545454545454497,0.20454545454545497,2.54545454545455,0.0909090909090909,5.0,9.704545454545455,0.45454545454545453,1.2272727272727273,2.477272727272727,0.022727272727272728,0.7954545454545454,0.022727272727272728,2.1136363636363638,0.6590909090909091,430.29545454545456,12.840909090909092,39.27272727272727,83.4090909090909,249.6818181818182,42.68181818181818,3.909090909090909,11.340909090909092,18.272727272727273,16.34090909090909,44,15,1260,7.613636363636363,3.772727272727273,0.7727272727272727,5692.55,198661,2.4,0.37,0.976,6.1,4.9,0.738,16714.9,16,29.546999999999997,9.97,0.851,0,8.053921001102381,0.0,22.148282753031545,7.5505509385334815,634.2462788368125
Flora Rica,0.33333333333333304,0.666666666666667,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.33333333333333304,1.0,0.0,0.666666666666667,6.0,6.0,6.0,6.0,0.0,0.33333333333333304,318.0,13.3666666666667,0.0,0.0,5.66666666666667,0.33333333333333304,0.0,0.33333333333333304,2.3333333333333304,0.33333333333333304,3.6666666666666696,4.333333333333333,2.3333333333333335,0.3333333333333333,3.0,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,81.0,5.0,15.0,7.666666666666667,25.0,27.0,1.6666666666666667,4.666666666666667,10.0,5.333333333333333,3,0,11,2.6666666666666665,5.0,0.6666666666666666,7.78,1397,2.0,0.374,0.991,6.7,4.2,0.727,24174.01,1,224.71099999999998,,0.997,0,71.58196134574088,0.0,214.74588403722262,0.0,787.4015748031496
Floreal,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,317.0,17.9230769230769,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,7.0,18.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,233.0,0.0,50.0,57.0,120.0,6.0,0.0,0.0,7.0,13.0,1,0,23,13.0,22.0,2.0,14.7,2884,2.0,0.26899999999999996,0.9620000000000001,8.2,5.9,0.747,22214.94,1,204.236,,0.904,0,34.674063800277395,0.0,34.674063800277395,0.0,797.5034674063801
Flórida Paulista,0.666666666666667,0.833333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.33333333333333304,0.833333333333333,0.166666666666667,0.833333333333333,1.6666666666666698,1.8333333333333302,2.0,1.5,0.0,0.33333333333333304,312.83333333333303,15.8182234432234,0.666666666666667,0.833333333333333,5.83333333333333,0.666666666666667,0.33333333333333304,0.33333333333333304,3.6666666666666696,0.5,6.16666666666667,9.5,2.1666666666666665,0.3333333333333333,2.5,0.0,0.6666666666666666,1.0,1.8333333333333333,0.16666666666666666,169.33333333333334,3.1666666666666665,27.666666666666668,39.666666666666664,95.0,3.8333333333333335,0.0,3.1666666666666665,13.0,9.166666666666666,6,0,28,15.166666666666666,7.166666666666667,1.6666666666666667,24.47,14936,2.0,0.4,0.9890000000000001,6.8,5.2,0.715,14009.81,6,524.138,26.09,0.909,0,40.17139796464917,0.0,40.17139796464917,0.0,187.46652383502945
Florínea,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,318.5,16.0909090909091,0.5,0.0,5.0,0.0,0.0,1.0,4.5,0.5,8.0,8.0,0.0,0.5,4.5,0.0,0.0,0.0,0.5,4.0,100.5,0.0,39.5,45.0,16.0,0.0,0.0,0.0,8.5,6.5,2,2,35,4.0,0.0,1.5,12.54,2631,2.1,0.36,0.966,6.5,5.3,0.713,52668.03,1,225.886,,0.924,0,38.00836183960471,0.0,76.01672367920942,76.01672367920942,1330.292664386165
Franca,0.7272727272727271,0.890909090909091,0.490909090909091,0.0727272727272727,0.0909090909090909,0.672727272727273,0.6363636363636359,0.672727272727273,0.2,0.563636363636364,0.509090909090909,1.4181818181818202,1.4,1.0,0.0545454545454545,0.563636363636364,308.181818181818,22.3003105858857,0.25454545454545496,0.545454545454545,5.58181818181818,0.654545454545455,0.45454545454545503,0.6,3.14545454545455,0.0727272727272727,6.0727272727272705,9.545454545454545,1.0909090909090908,1.1090909090909091,1.2,0.4,1.0727272727272728,0.0,1.6363636363636365,0.14545454545454545,350.0,49.32727272727273,0.01818181818181818,74.56363636363636,214.6909090909091,11.327272727272728,1.3454545454545455,48.054545454545455,18.6,14.981818181818182,55,16,4624,12.981818181818182,9.563636363636364,2.7636363636363637,526.09,358539,2.2,0.27399999999999997,0.982,7.1,5.6,0.78,28787.49,52,605.679,10.57,0.985,0,14.503303685233684,0.0,15.340032743997167,4.462554980071903,1289.67838924078
Francisco Morato,0.775510204081633,0.857142857142857,0.224489795918367,0.0816326530612245,0.0816326530612245,0.8979591836734692,0.204081632653061,0.755102040816326,0.0816326530612245,0.816326530612245,0.36734693877551006,1.3061224489795902,1.18367346938776,0.510204081632653,0.0816326530612245,0.34693877551020397,331.734693877551,23.295541744692002,0.18367346938775503,0.34693877551020397,4.02040816326531,0.448979591836735,0.204081632653061,0.28571428571428603,3.22448979591837,0.14285714285714302,5.48979591836735,11.306122448979592,0.20408163265306123,1.346938775510204,3.8979591836734695,0.0,0.7346938775510204,0.02040816326530612,3.122448979591837,0.22448979591836735,468.44897959183675,16.367346938775512,76.36734693877551,106.79591836734694,260.59183673469386,8.306122448979592,1.8775510204081634,14.510204081632653,20.693877551020407,19.040816326530614,49,15,1050,10.224489795918368,4.204081632653061,2.1020408163265305,3147.8,179372,2.2,0.377,0.958,6.1,5.0,0.703,9034.56,19,49.001000000000005,13.44,0.5820000000000001,30479,10.592511651762816,0.1699206119126731,27.317530049283054,8.362509198760119,585.3756439132083
Franco da Rocha,0.653846153846154,0.307692307692308,0.480769230769231,0.0192307692307692,0.0192307692307692,0.8653846153846151,0.0,0.7692307692307689,0.0384615384615385,0.7692307692307689,1.28846153846154,2.0576923076923097,2.01923076923077,1.32692307692308,0.0192307692307692,0.25,316.903846153846,20.1726901005262,0.34615384615384603,0.17307692307692302,4.09615384615385,0.115384615384615,0.0,0.307692307692308,2.32692307692308,0.153846153846154,4.67307692307692,8.403846153846153,0.0,0.9615384615384616,1.6923076923076923,0.0,0.6153846153846154,0.21153846153846154,1.1153846153846154,0.2692307692307692,322.15384615384613,5.4423076923076925,67.86538461538461,79.15384615384616,166.0,3.6923076923076925,0.36538461538461536,5.076923076923077,16.673076923076923,15.846153846153847,52,12,684,9.076923076923077,0.28846153846153844,1.7115384615384615,980.95,158438,2.5,0.39299999999999996,0.9570000000000001,5.8,5.0,0.731,21442.87,18,132.775,5.63,0.74,0,11.3609108925889,0.0,32.82040924525682,7.573940595059266,431.7146139183782
Gabriel Monteiro,1.0,1.0,1.0,0.0,0.0,1.0,0.33333333333333304,0.666666666666667,0.0,0.666666666666667,3.0,3.3333333333333304,3.3333333333333304,3.0,0.0,0.666666666666667,319.0,16.4333333333333,0.666666666666667,0.0,5.33333333333333,0.666666666666667,0.666666666666667,0.666666666666667,2.6666666666666696,1.0,7.0,7.666666666666667,0.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,0.0,108.0,0.0,30.0,23.0,52.0,3.0,0.0,0.0,26.333333333333332,6.666666666666667,3,0,12,6.666666666666667,7.333333333333333,1.3333333333333333,19.55,2776,1.6,0.213,0.997,7.6,,0.763,27460.99,1,138.681,,0.8340000000000001,0,36.023054755043226,0.0,108.06916426512969,0.0,432.27665706051874
Gália,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,319.0,17.8159722222222,0.5,0.0,6.5,1.0,0.5,1.0,3.0,0.0,5.5,31.5,0.0,1.0,12.5,0.0,0.0,0.0,1.0,0.0,305.0,0.0,64.0,64.0,171.5,5.5,0.0,0.0,41.5,17.0,2,0,93,18.5,22.5,0.5,19.69,6419,2.0,0.3,0.97,6.4,5.4,0.7090000000000001,23004.53,2,355.914,,0.875,0,31.157501168406295,0.0,31.157501168406295,0.0,1448.8238043308927
Garça,0.92,1.0,0.08,0.04,0.04,0.64,0.0,0.8,0.24,0.36,0.0,0.92,0.84,0.04,0.0,0.44,305.48,17.9853329389908,0.12,0.8,3.2,0.48,0.44,0.6,3.4,0.4,5.12,7.2,0.0,1.04,5.2,0.28,0.48,0.08,1.4,0.32,152.56,0.24,28.8,37.28,82.4,3.8,0.0,0.28,14.8,7.76,25,2,631,6.96,5.92,1.24,77.6,44429,2.1,0.3,0.981,6.2,5.2,0.769,26460.04,15,555.807,16.53,0.9520000000000001,0,33.76173220194018,0.0,56.26955366990029,4.501564293592023,1420.2435346282834
Gastão Vidigal,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,324.5,17.4714285714286,0.5,0.0,6.5,1.0,0.5,0.0,3.5,0.0,7.0,7.5,0.0,0.5,3.0,0.0,0.5,0.0,2.0,0.0,106.5,0.0,43.0,40.0,23.5,0.0,0.0,0.0,7.0,6.0,2,1,21,10.5,14.0,0.0,23.17,4911,2.6,0.254,0.966,5.9,5.7,0.723,15273.46,1,180.56900000000002,,0.948,0,20.36245163917736,0.0,40.72490327835472,20.36245163917736,427.6114844227245
Gavião Peixoto,1.0,0.666666666666667,0.33333333333333304,0.0,0.0,0.666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.0,315.0,15.509444444444402,0.0,0.0,4.0,0.666666666666667,0.33333333333333304,0.666666666666667,3.6666666666666696,0.33333333333333304,6.66666666666667,13.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,269.6666666666667,0.0,62.0,50.333333333333336,111.0,45.666666666666664,0.6666666666666666,0.0,7.0,16.666666666666668,3,1,21,11.333333333333334,12.0,0.6666666666666666,18.13,4841,4.9,0.295,0.987,6.4,4.2,0.7190000000000001,225346.38,4,243.766,,0.8690000000000001,0,82.62755629002272,0.0,61.97066721751704,20.65688907250568,433.7946705226193
General Salgado,0.75,0.625,0.25,0.0,0.0,0.75,0.125,0.75,0.375,0.25,0.125,0.75,0.75,0.125,0.0,0.375,319.25,19.4404304029304,0.375,0.375,2.875,0.25,0.125,1.0,3.125,0.375,5.0,8.0,0.125,0.375,1.875,0.75,0.125,0.0,0.875,0.125,165.875,0.0,22.5,26.0,64.375,48.375,4.5,0.125,13.0,7.375,8,0,82,6.5,2.125,0.875,21.63,10855,2.3,0.299,0.985,6.1,5.1,0.747,21587.1,4,494.376,11.76,0.8959999999999999,0,36.849378166743435,0.0,73.69875633348687,0.0,755.4122524182404
Getulina,0.5,0.5,0.25,0.5,0.5,0.75,0.0,0.25,0.0,0.5,2.25,2.75,2.25,2.25,0.0,0.25,317.0,16.363141025641,0.25,0.0,5.75,0.75,0.5,0.25,2.25,0.0,5.5,7.0,0.0,1.0,2.5,0.0,1.25,0.25,1.5,0.0,162.25,5.25,7.75,37.25,103.75,8.0,0.0,5.5,24.75,9.75,4,1,96,3.75,3.25,1.0,15.86,11485,2.3,0.401,0.9940000000000001,6.2,4.7,0.7170000000000001,16109.13,3,676.755,11.49,0.85,0,26.121027427078797,0.0,34.828036569438396,8.707009142359599,835.8728776665215
